1,0,6.56E-05,1.62E-07,1.79E-09,-1.09E-04,1.09E-04,1.76E-05,-3.74E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.74E-04,-4.24E-04,-5.56E-07,-4.29E-07,1.40E-05,-1.14E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2,0,-6.63E-05,1.26E-08,6.77E-08,0.000109239,-0.000108645,-1.76E-05,3.74E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.000474413,0.000426829,4.13E-08,2.89E-07,-1.40E-05,1.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00
